# 来源脚本: scripts/benchmark_rust_solver.py
# 命令: cd <worktree> && python3 scripts/benchmark_rust_solver.py \
#         --baseline results/bench/7144ad1_full.jsonl --timeout 40 -j 8 --skip-slow \
#         --out results/tmp/20260829_edge-csp-has-edge-gate.jsonl
# 提交: c7ba610 (opt/edge-csp-has-edge-gate, base main 7144ad1)
# 二进制: results/bin/rsolver-c7ba610-linux-x86_64 (worktree release build)
# 内容: 回归模式（仅重跑基线 PASS + 快速 FAIL），92 个 known-slow FAIL 被 --skip-slow 跳过
baseline: 1166 run, 92 skipped (--skip-slow)
[ 323/1166] PASS Zone1    0184.json                via=aog:success                 189ms
[ 324/1166] PASS Zone1    1418.json                via=aog:success                   0ms
[ 325/1166] PASS Zone1    1419.json                via=aog:success                   2ms
[ 326/1166] PASS Zone1    1420.json                via=aog:success                   3ms
[ 327/1166] PASS Zone1    1422.json                via=aog:success                   0ms
[ 328/1166] PASS Zone1    1421b.json               via=aog:success                   2ms
[ 329/1166] PASS Zone1    1431.json                via=aog:success                   0ms
[ 330/1166] PASS Zone1    1440.json                via=aog:success                   0ms
[ 331/1166] PASS Zone1    1442.json                via=aog:success                   0ms
[ 332/1166] PASS Zone1    1443.json                via=aog:success                   0ms
[ 333/1166] PASS Zone1    1441b.json               via=aog:success                  12ms
[ 334/1166] PASS Zone2    0185.json                via=aog:success                   0ms
[ 335/1166] PASS Zone2    0280.json                via=aog:success                   0ms
[ 336/1166] PASS Zone2    0281.json                via=aog:success                   5ms
[ 337/1166] PASS Zone2    0292.json                via=aog:success                   0ms
[ 338/1166] PASS Zone2    0334.json                via=aog:success                   0ms
[ 339/1166] PASS Zone2    0335.json                via=aog:success                   1ms
[ 340/1166] PASS Zone2    0344r.json               via=aog:success                   0ms
[ 341/1166] PASS Zone2    0346.json                via=aog:success                   0ms
[ 342/1166] PASS Zone2    0348.json                via=aog:success                   1ms
[ 343/1166] PASS Zone2    0360.json                via=aog:success                  23ms
[ 344/1166] PASS Zone2    0376.json                via=aog:success                   1ms
[ 345/1166] PASS Zone2    0378.json                via=aog:success                   3ms
[ 346/1166] PASS Zone2    0187.json                via=aog:success                 660ms
[ 347/1166] PASS Zone2    0388.json                via=aog:success                 142ms
[ 348/1166] PASS Zone2    0552.json                via=aog:success                   0ms
[ 349/1166] PASS Zone2    0553.json                via=aog:success                   0ms
[ 350/1166] PASS Zone2    0554.json                via=aog:success                   0ms
[ 351/1166] PASS Zone2    0555.json                via=aog:success                   0ms
[ 352/1166] PASS Zone2    0647.json                via=aog:success                   0ms
[ 353/1166] PASS Zone2    0648.json                via=aog:success                   1ms
[ 354/1166] PASS Zone2    0649.json                via=aog:success                   0ms
[ 355/1166] PASS Zone1    0153.json                via=aog:success                5427ms
[ 356/1166] PASS Zone1    0833.json                via=aog:timeout→rose:success   8290ms
[ 357/1166] PASS Zone2    0739.json                via=aog:success                 692ms
[ 358/1166] PASS Zone2    0743.json                via=aog:success                   0ms
[ 359/1166] PASS Zone2    0744.json                via=aog:success                   0ms
[ 360/1166] PASS Zone2    0746.json                via=aog:success                   1ms
[ 361/1166] PASS Zone2    0747.json                via=aog:success                   0ms
[ 362/1166] PASS Zone2    0748.json                via=aog:success                   0ms
[ 363/1166] PASS Zone2    0386.json                via=aog:success                6194ms
[ 364/1166] PASS Zone2    0750.json                via=aog:success                   0ms
[ 365/1166] PASS Zone2    0751.json                via=aog:success                 179ms
[ 366/1166] PASS Zone2    0752.json                via=aog:success                   0ms
[ 367/1166] PASS Zone2    0753.json                via=aog:success                   1ms
[ 368/1166] PASS Zone2    0755.json                via=aog:success                   0ms
[ 369/1166] PASS Zone2    1101.json                via=aog:success                  34ms
[ 370/1166] PASS Zone2    1159.json                via=aog:success                   1ms
[ 371/1166] PASS Zone2    0749.json                via=aog:success                2022ms
[ 372/1166] PASS Zone2    1328.json                via=aog:success                   0ms
[ 373/1166] PASS Zone2    1329.json                via=aog:success                1452ms
[ 374/1166] PASS Zone2    0086.json                via=aog:success                   0ms
[ 375/1166] PASS Zone2    0168.json                via=aog:success                   0ms
[ 376/1166] PASS Zone2    0169.json                via=aog:success                  28ms
[ 377/1166] PASS Zone2    0170.json                via=aog:success                   1ms
[ 378/1166] PASS Zone2    0300.json                via=aog:success                   0ms
